image,caractéristique,classe
2686-1034-0016.png,"[25 12 12 15  9 16  8 12  6 16  9  9 14 18 12 13  8  4 11 12  5 13 14  6
 12 14 23 13 12 48  5  3  4  8 15  6 19 15  8  7  5  8 11 13  6  7 10 12
 15 19]",1
1764-450-0016.png,"[0 0 2 1 0 0 3 1 1 0 0 1 1 0 0 1 1 1 0 1 4 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0
 0 0 0 0 2 2 0 1 6 0 0 0 1]",1
2527-2663-0042.png,"[24 15  7 11 13 10 13 18  5 11 12 10  9 12 15 20 15 11 10 13 14  4 13 17
 15 10 31 15  8 14 14  7  9 10 12 14 11  7 16  9  5 12 12 20  9 12  9  5
  6 13]",1
781-2682-0002.png,"[2 0 0 1 0 0 1 1 0 0 1 0 1 1 0 3 8 0 4 3 1 0 5 0 0 1 0 2 0 3 1 0 0 2 0 1 2
 0 0 1 0 0 2 0 0 1 2 0 0 0]",1
1576-2211-0015.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1736-1487-0011.png,"[5 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 5 0 0 0 0 0 3 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1]",1
110-10747-1-628.png,"[2 0 2 4 1 0 1 4 3 2 1 0 0 0 0 6 5 1 1 4 1 0 2 1 9 2 4 5 2 1 3 3 3 1 5 2 3
 2 3 1 1 1 4 1 0 3 1 1 1 3]",1
414-1225-0020.png,"[2 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 0 0 0 1]",1
2309-554-0019.png,"[0 2 1 2 3 3 1 1 2 2 2 1 1 3 1 3 2 0 2 4 1 2 1 1 5 1 1 1 0 0 2 4 1 3 2 0 4
 1 0 4 4 0 0 3 0 3 3 4 1 6]",1
1876-1832-0027.png,"[1 0 6 1 0 0 2 2 1 0 1 1 2 0 1 0 0 1 1 0 0 2 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1
 0 0 0 1 0 0 2 0 1 2 0 0 3]",1
103-1702-0014.png,"[2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 3 1 1 1 2 0 1 2 3 0 0 0 0 0 1 1 0 0 1 0 1
 0 0 0 0 0 0 0 0 1 0 1 0 3]",1
815-453-0011.png,"[0 2 0 2 0 1 0 1 0 1 0 2 1 0 1 3 8 2 4 1 8 1 1 0 5 2 0 0 0 0 1 4 3 1 0 0 1
 2 0 2 1 2 0 0 2 1 0 2 1 3]",1
181-6186-1-21.png,"[37 58 36 54 50 59 56 48 57 47 48 62 69 79 58 47 41 40 67 69 40 51 30 41
 54 55 47 58 50 34 52 32 51 52 58 61 75 53 40 54 47 54 54 60 48 34 41 47
 43 61]",1
337-1570-0015.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
894-1916-0005.png,"[ 4  4  4  1  2  1  3  2  0  1  5  2  0  3  3  4 11  1  2  2  2  1  4  2
  0  2  3  1  1  0  1  0  3  4  2  1  2  1  0  1  2  0  2  4  1  0  3  0
  1  3]",1
1515-1794-0027.png,"[ 2  7 24  4  3  5  8  5 10  2  4 10 11  8  7  4  4  2  1 16  5  4  4 12
 11  3  1  9  4  0  5  9  4  6  8 15  4  8  5  8  0  7 13  7  6  8  3  2
  1  6]",1
402-1382-0009.png,"[14  6  0 11  4 16  4 13  9 21 18  7  3 14 17  9  3  5  7 13  7  8 13  6
  2  8 21  7 16 33  9  2  9  8  8  9  6  5 12 12  6  3  3  7 10  6 10 11
  9  3]",1
501-680-0001.png,"[20 22 12 11 11 21  6 12 11 24  9 17 11 12  8  9 11 11  8 12 13 10 16 11
 13 10 24  8 20 31  5 10  5 10 21  8 22  9 11  9  5 12 17 14  6 11 10  4
 22 11]",1
123-16732-1-059.png,"[ 0  1  1  1  0  0  0  1  3  0  2  4  1  3  2  1  1  0  0  2  7  3  1  0
  1  2 10  1  1  1  1  0  2  5  4  4  2  1  0  6  2  1  0  1  1  6  2  3
  0  0]",1
2292-402-0027.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1662-2302-0012.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
893-1582-0012.png,"[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 2 0]",1
694-556-0024.png,"[1 1 1 3 0 0 1 6 3 1 0 3 3 1 0 2 6 0 1 0 0 1 1 0 1 1 6 0 0 7 1 0 0 0 3 1 0
 0 0 3 0 1 2 1 0 2 2 0 0 2]",1
2099-2627-0010.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
2558-2009-0009.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
303-11222-1-352.png,"[0 1 8 0 2 3 4 7 2 1 1 2 0 1 4 2 2 2 1 9 2 2 1 1 5 0 1 4 2 1 1 7 3 3 2 5 0
 4 0 1 0 8 5 5 4 2 1 1 0 1]",1
438-448-0013.png,"[1 1 1 0 2 0 0 2 0 2 0 3 1 0 1 4 4 1 2 0 2 0 0 1 1 0 0 5 1 0 1 4 1 0 1 1 1
 1 0 1 1 3 5 0 0 0 1 2 0 5]",1
1928-989-0008.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
197-940-0011.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
587-1524-0032.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0]",1
154-1352-1-077.png,"[ 0  2  6  3  5  7  2 11  6  4  4  7  5  0  9  5  2  2  5 10  3  6  3  3
  8 10  4  4  4  0  3 11  4  5  3  3  3  6  1  2  2 11  6  0  2  8  1  7
  3  4]",1
1469-2762-0016.png,"[2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 3 0 0 0 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0]",1
344-16201-1-439.png,"[0 2 1 2 1 2 2 4 2 0 0 2 1 1 3 3 3 0 0 4 4 0 0 1 0 2 2 4 0 0 1 6 3 0 3 0 2
 1 1 1 4 4 1 2 1 1 1 2 0 5]",1
1869-824-0009.png,"[13  6 16  6  7  8 10 14  8 13  7  6  4  5 14  5  8  5  3  6  9  6  4  4
  3  6 13 14  8  6  9 11 12  7  5  6  5  3  6  6  8  6 13 10  2  2  9  4
  9 14]",1
379-1579-0024.png,"[0 1 0 0 0 0 1 0 2 0 0 0 1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
308-12867-1-161.png,"[ 2  3  5  2  0  2  4  1  5  0  3  4  4  0  6  3  2  3  4  5  3  3  3  3
  0  3  1  8  0  1  2  9  0  3  0  3  0  1  0  3  0 10  4  3  5  2  1  5
  2  5]",1
1162-257-0013.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 0 0 0 3]",1
1366-1451-0013.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0]",1
358-1458-0025.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1407-962-0010.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
186-10682-1-165.png,"[ 6  7  5  4  4 11  7 11  6  4  1  9  4 11  8  5  9  3  4  3  1  5  8  2
  0  3  4  3  8  1  5  2  1  6  6  3  8  8  6  3  0 11  3  6  4  3  7  1
  2  2]",1
747-2353-0031.png,"[ 2  4  8  1  3  9  5  4  9  6  1  2  4  2  3  4 10  2  7  9  5  4  0  6
  2  5  9 10  5  3  6  6  3  4  1  2  4  5  0  5 13 10  6  3  2  5  2  8
  2  5]",1
1747-564-0026.png,"[8 1 2 6 0 2 0 3 2 0 2 0 2 1 1 3 6 0 0 0 1 2 0 0 0 1 4 0 0 0 1 0 1 1 0 2 2
 0 0 3 1 5 0 4 0 2 1 0 1 0]",1
457-691-0037.png,"[17  8 13 10  6 11 13 12  9 10  8 12  8 15 14 14 12 11 25 19 11 11 28 25
 17 13 29 12 16 25 12 16  9 15 20  8 21  5 12 13 19  6 12 17 13  6 12 10
 19 14]",1
252-1626-0003.png,"[27 17  8  9  5 12  9 16  9 10  4  8  5 12  8 12 14  4  7 13 13  7 11  7
 12 13 11  8  6  8  7 10  8  8  9  7  5  6  8  8  7 11  7  9  8  9 11  7
  6 14]",1
342-12143-1-459.png,"[ 2  5 10  2  2  3  5  5  3  2  1  6  2  0  4  7 13  6  3 17 12  4  0  2
  1  4  5 10  1  1  2 12  5  7  3  0  2  1  2  6  2  1  8  1  1  5  3  0
  3  6]",1
1209-2298-0001.png,"[3 0 1 0 0 0 0 5 1 0 0 1 0 0 1 1 4 3 1 2 3 0 4 0 4 2 1 1 0 0 1 1 1 0 1 1 2
 1 0 0 2 0 1 0 0 4 2 3 0 3]",1
1394-1564-0023.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
16-5980-1-13.png,"[ 1 15  2  2  5  3 27  3  6  0  3 25 11  0  4  3  8 15 15 13 45  1  2  1
  9 21  5  5  2  0 10 33  9  2  5  1  2 50  0  2  7 58 11  4 17 17  2 11
  0 16]",1
1779-755-0011.png,"[0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
 0 1 0 0 0 0 0 0 1 0 0 0 0]",1
1783-1218-0045.png,"[24 13 14  6 19 14 14 17 16 27 10  8 21 18 17 17 27  8 14 15  4 13 20 17
 20 12 23 23 17 11 20  8 11  9 13 13 20 17  9 11 10 10 16 18 15 11 11 14
 22 20]",1
2707-2333-0026.png,"[ 3  7 14  1  8  8  3  5  4  4  4  7  3  1  9  7 11  8  3 11  4  4  1  9
  4 11  4  7  5  1  2 11  7  2  8  3  3  4  0  6  8 10  8  7  4  6  7  8
  3  5]",1
96-7-0005.png,"[ 5  0  7  6  2  5  7  9  6  9  3  6  8  9  9 14  2  4  2  6  2  7  6  5
  9  5 27  8 10 13  2  4  6  7  3  8  2  2  7  7  1  4  8  6  4  6  5  2
  4  9]",1
344-370-0010.png,"[2 0 1 0 0 0 1 3 0 0 0 0 0 1 1 2 3 0 0 1 0 1 0 0 3 0 0 0 1 0 1 0 0 1 0 1 0
 0 0 0 1 0 1 0 0 3 0 0 0 6]",1
159-20379-1-0691.png,"[ 9  3 14  8  5  5 11  6  7  5  4  7 10 14  4  6 11 10  8 14  6  5  5 14
  8  2 15 10  1 11  6 11  2  9  8 17  4  8  6 13  1  9 14  9  7  4  6  3
  5 13]",1
1114-705-0009.png,"[2 1 1 2 1 4 0 0 0 0 4 2 1 2 0 2 7 0 1 1 3 1 4 2 9 0 0 1 2 0 2 1 1 2 1 2 2
 0 0 0 1 0 3 1 1 3 1 1 0 2]",1
555-926-0031.png,"[0 1 0 0 2 0 0 1 1 0 0 0 0 0 0 0 2 0 0 0 2 1 0 0 0 1 0 0 2 0 2 0 1 0 2 0 1
 1 0 1 0 0 0 0 1 4 0 1 0 0]",1
1017-146-0020.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
2785-1970-0007.png,"[ 9  6  9 11  9 13  6 12  9 26  2  5 10 14  9  7  8  4  7  5  4  4  6 16
  5  6 19  7 13 17  7  2  3 10  9  4 13  8  6 12  7 12  7  7  2  5  7  3
 20  7]",1
1847-1210-0030.png,"[44  5 27 12  5  8 18 12  8 14  6  7  8 19  9  5  9  6 10 20  1  9 16 27
 20 10 23 19 10 15  6 12  5  8  9  7  7  7  8 14  8 19  5  9  8  4  2 17
 19 23]",1
1992-86-0022.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
940-25-0018.png,"[0 2 7 1 1 0 1 0 4 0 0 2 3 0 1 0 0 1 0 2 2 1 0 2 1 2 0 3 0 0 0 5 1 2 0 5 0
 2 0 1 1 5 3 0 0 2 1 2 0 0]",1
1541-967-0019.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
201-610-0028.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1169-631-0014.png,"[ 1  2  1  6  4  4  0 10  2  1  2  1  4  1  2  7  5  1  3  2  4  2  3  0
  3  6  0  1  0  2  1  1  4  1  2  4  0  2  1  0  0  3  0  6  1  6  4  2
  1  3]",1
1243-1090-0007.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1292-2284-0025.png,"[0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 0 0 0 0]",1
2272-298-0014.png,"[ 8 14  6  8  6 11  9  6  8 19  5  5  2 16  6  5  8  4  9  6  6  6 12  5
  6  8 32 11  8 30  4  2  8  6  9  4  7  9  7 10  6  5  8 14  5 10 15  4
 19  7]",1
2620-2116-0002.png,"[3 2 4 4 2 2 1 2 2 2 5 3 1 0 2 2 4 1 2 6 7 0 0 2 4 2 1 1 2 0 2 3 1 2 1 2 2
 1 0 0 3 2 3 2 3 9 1 1 0 3]",1
1582-95-0101.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1920-374-0015.png,"[0 0 0 0 1 1 0 1 0 0 1 0 0 0 2 1 2 0 0 4 1 1 0 0 4 0 1 0 0 1 0 2 0 1 0 0 2
 0 0 0 1 0 0 0 0 2 0 1 0 5]",1
753-2125-0014.png,"[1 2 1 2 0 3 1 2 3 1 1 3 1 0 2 8 8 5 6 3 3 2 1 2 4 3 2 3 0 1 2 6 2 0 1 4 3
 3 0 5 3 4 6 4 1 2 4 3 0 2]",1
1270-2634-0019.png,"[ 7 14 21 27 13 15  9  7 19 26  9 13 10 16  8  6  8  7 10  9  8 13  5 11
 16 14 17 13  8 13  9  2 13 15 11 11  9 11  9 17  8 19 14 12  9  5  5  9
 16  8]",1
771-2115-0019.png,"[ 1  0 15  2  0  1  3  1  4  3  0  4  2  1  0  1  6  3  0  6  3  0  0  2
  4  1  0  6  1  1  2  5  3  1  2  0  0  0  0  1  1  2  5  0  0  2  3  2
  2  3]",1
2234-506-0010.png,"[10  6  4  4  5  8  3  4  5 10  3  2 11  6  6  4  2  5  5  5  8 12  4 14
  3  2 24  8  6 22  5  1  3 10  9  4  8  7 12  6  4  8 14  9 12  7  6  7
 18  3]",1
326-16029-1-194.png,"[ 0  2  9  0  6  0  1  4  1  2  6  5  0  1  3  5  2  3  4  9  3  4  0  1
  0  3  5  6  2  0  3 11  4  1  2  4  5  2  0  3  4  2  7  2  5  3  1  2
  0  0]",1
2415-2476-0011.png,"[ 3  4  3  3  6  8  2  6  9 23  2  4  8 10  5 10  6  2  7  8  9 11  7  6
  1  7 29  5 20 27  5  2  8  5  5  3  5  5  8  6  4  4  4  7  3  5  7  3
 13  9]",1
2464-1789-0010.png,"[ 2  4 21  4  8  3  5 11  8  3  5  1  9  5  3  6  7  4  0 14  2  5  2  7
 19  5  3 13  0  3  4  5  4  4  3 11  5  4  0 11  3  8 15  8  8  4  4  8
  6  8]",1
2235-1482-0001.png,"[0 0 0 0 0 0 0 3 0 0 0 0 0 1 0 1 3 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 2
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
49-154-1-0412.png,"[ 9 12 30 22  6 14 14 12  4 21 11 12  5 13  7 12  8 10 12 14 13 10 11 17
 12 11 20 15  9  8  8 14 14  7 20 22 11  5 11 16  8 10 16 10  8 11 12  5
  7 10]",1
281-2638-0046.png,"[17  5 17  8  9  8  9  6 13 12  5  8 10  9  2  9  7  4 11 22  8  7  9 10
 14  7 37 14 11 15  8 17  5  4  9  1 13  7  9 12 12 12  6 13 11  9 11  6
 15 19]",1
148-2280-0001.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1174-49-0053.png,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0
 0 0 1 0 0 0 1 0 4 0 0 0 0]",1
236-19168-1-518.png,"[ 3 12 16 10  8  6 11 15 10 11  6 16 18 12  6  7 11 11  8 16  6  7  3  8
 16 10  6 19  9  3  9  6  8  8 13 15  9 11  2 10 14 17 19  8 12  5  3  6
  3 19]",1
2571-2332-0033.png,"[ 4  5  6  5  4  6  3  9  2  3  3  5  5  1  4  8 15  2  2  9  8  3  2  6
  1  7  8  2  5  3  2  5  7  5  3  0  3  3  3  8  4 11  1  2  4  7  6  4
  2  8]",1
1871-209-0032.png,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 1 0 0 0 0 0 0 0 1 0 0 0 0]",1
404-13748-1-015.png,"[ 1  7  7  0  3  2 10  5  6  0  2  5  5  0  7  6  2  6  4  4 13  1  1  5
  2  8  0  8  4  0  5  4  4  1  5  8  5  2  0  2  3  6  4  2  2  3  2  6
  0  6]",1
1953-754-0021.png,"[1 0 1 0 0 0 0 0 3 0 0 2 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 2 1 0 0 0 1 0 2 0 1
 0 2 0 0 0 2 1 0 0 0 0 0 0]",1
1035-871-0002.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 2 0 0 0 0]",1
362-7962-1-0203.png,"[19  9 16 16  3 11  7  5 15  6  6 10  7  8  7  5  8  6 10 12 11  6 12 13
  2  7 12  5 11 15  6  9  9  5 12 15  5 13  5  9  4  5 12  9 12  8 13  6
  7  7]",1
2365-1466-0018.png,"[0 0 0 0 0 1 0 4 0 1 0 0 1 0 0 2 0 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
200-494-0043.png,"[19 10 16  4  6  9  8 13  7 15  9  9  4 21 10 11  9 12  7  8 13  7 18  9
 15  4 31  4  3 33  6 13  6 14  9  9 23  6 14 16 11 12  4 19  7  9 10  8
  8 13]",1
70-19228-1-260.png,"[ 0  1  0  0  0  1  2  4  1  0  0  0  1  0  3  1  1  2  1  4  3  1  3  0
  1  2  0  1  0  0  1  4  3  1  2  0  0  1  0  0  1 10  0  0  1  0  0  1
  0  2]",1
504-355-0002.png,"[1 0 0 0 0 1 0 2 0 0 2 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1
 0 1 1 0 0 0 0 0 1 0 0 0 0]",1
339-21614-1-418.png,"[ 3  5  7  3  3  5  7  8  9  2  3  3  9  1  7  8  6  7  6 14  5  7  1  7
  7  6  6 11  3  1  8 12  4  4  4 10  4  8  1  3  7 15  9  5  7  5  3  3
  2  6]",1
452-18-0001.png,"[ 2  5 16  5  3  5  4  5  2  7  7 10  5  8  5  5  2  5  2  1  4  7  5  7
  5  1 10  4  4 15  3  2  5  6  7  3  2  1  7 10  1  4  0  7  0  8  7  5
  3  8]",1
632-1091-0006.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
217-850-1-0902.png,"[17 14 22 11  5  7 21 16 12 15 14  5 10 12 10  9 13 13 13 21  5 10  6 24
  9  7 34 13  7 12 11 26  7 15  9 14 12 11 11  4  6 21 16  8 11  6  4  3
 11 18]",1
2623-1929-0023.png,"[7 5 2 1 2 4 1 9 1 1 1 1 5 2 4 9 7 2 2 4 5 6 3 0 3 1 4 4 3 1 3 4 2 7 1 3 4
 3 2 1 3 3 4 1 1 5 6 5 2 1]",1
47-1484-0015.png,"[0 0 0 1 0 1 0 4 0 1 1 0 0 0 0 2 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 2
 0 1 1 0 0 0 1 0 1 0 0 0 0]",1
324-11-0007.png,"[ 2  3 10  3  6  9  4  8  5  8  5  7  8  8  8  4 13  1  7  8  3 10  3  7
  4  4 14  7  4 12  1  1  4  8  4  9  8  2  4  7  6  1  5  4  3  1  6  2
  3 10]",1
1580-1393-0001.png,"[32  8  3  2  9 13  6 14 10 14  5  6  7 22 17  8 17  5 13 10  3  6 11  4
  1  4 14  5 12 19  9  6 10  6  6  5 14  5  8  8  6  1  7  8  5 12  4  7
 10  7]",1
210-17247-1-0980.png,"[ 4  5 23  6  5  4  6  7  2  7  1  4  5  3  7  4  5  8  7 11  8  2  6  4
  7  5 11 15  3  5  3 12  7  6  3 15  9  1  2  8  2  7 12  4  3 12  6  3
  7 16]",1
274-16797-1-0339.png,"[0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 1 0 2 1 0 1 0 0 0 1 2 1 0 1 1
 0 0 0 0 0 0 1 0 0 2 0 0 0]",1
1452-1549-0019.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1049-674-0023.png,"[22 10 15 16 11 15 11 14 14 15  9  9  8 20 12 10 15  5 13 30  4 17 11 29
 10  6 24  9 11 33  8 12  9 12  8  6 20 11 18  7  5 13  9 12  7 13 13 11
 10  8]",1
681-1036-0027.png,"[49  4 10 10  6 13  8 23  3 14  9 14  4 14  9 18 19  7 17 16  7  9 30 11
 15 10 26  6 17 19 11 11 12  9 13  8 26  6 13 11 11  7  6 14  6 11  9  8
 10 11]",1
29-2240-0006.png,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 3 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
507-662-0041.png,"[30 10  8  5  8 14  9 15 12 16 10  8  7 15 11 15 26  5  8  8 13 12 23 18
 11  9 25  3 16 22 11  6  9 16 10 17 19 14 14  9  8 16  5 14 11  8 12 10
 19  9]",1
204-17931-1-301.png,"[ 0  8 10  1  3  3  4 10  5  2  6  4  7  1  2  6  6 11  7 23  7  3  4  5
 10  5  6  8  1  1  1 20  7  2  5  6  6  7  0  6  3 10 14  2  3  6  3  7
  2  5]",1
2670-1544-0031.png,"[0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1694-467-0017.png,"[ 1  1 12  3  2  1  4  5  1  0  0  5  0  9  2  6 14  1  1  1  8  4  1  7
  6  3  4  4  0  1  1  3  2  4  4 10  3  0  2  9  3  0  4  2  3  7  3  2
  0  4]",1
580-6910-1-15.png,"[ 3  8  0  7  3  9  2  2 13  3  7 12  6 22  7  8  3  0  4  2 16 10  7  0
  2  5  0  0  2  0  8  2  7  5 20 11  9  6 15  8  3  4  2  6  0  8  2  2
  4  1]",1
432-1514-0011.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 1 0 1 0 0 0 1]",1
2633-195-0021.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
243-1615-0002.png,"[20  3  9 11  6  7  7 15  4 14  5 10  8 10  7 15 13  4 11  9  7  9 10  2
 10  8  5  9 12 13  7 10  9  4 11  3 13  6  6  8  7  4  8  6  4 16  8  6
 11 12]",1
535-1600-0027.png,"[1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
580-2443-0032.png,"[20  7  8  8  7 15  4 13  6 10  2  5  4  9 13 16 18  3 10 11 10 11  9  8
  7  6 23  6  8 22  2 10  5  9 13  6 20  4  9  9  5  3  2 13  9  8  8  2
 12 10]",1
92-21371-1-01.png,"[ 27 141  57  75  85  73 121  53 129  45  65 138 141 105  93  30  24  57
  76  39  86  92  31  63  44 125  29 102  58  33  89  42  59  50  77  57
  44 156  30  50  95 252 106  56 104  84  45  92  50  70]",1
